,1000,1000,1000,1000,1000,1000
,7,7,7,7,7,7
,"(100, 50, 25, 10)","(100, 50, 25, 10)","(100, 50, 25, 10)","(100, 50, 25, 10)","(100, 50, 25, 10)","(100, 50, 25, 10)"
,leaky_relu,leaky_relu,leaky_relu,leaky_relu,leaky_relu,leaky_relu
,0.0002,0.001,0.005,0.0002,0.001,0.005
,0,0,0,0,0,0
,1,2,3,4,5,6
0,96.88999938964844,89.17523956298828,63.06637191772461,96.08419036865234,90.01046752929688,65.47045135498047
1,93.880126953125,74.34686279296875,25.670618057250977,94.00006103515625,74.60678100585938,28.24703598022461
2,90.28652954101562,60.756534576416016,13.496955871582031,91.03551483154297,60.89828109741211,12.938612937927246
3,86.83858489990234,49.6525993347168,8.929450988769531,87.68144989013672,49.89893341064453,8.507749557495117
4,83.32933807373047,39.938995361328125,7.879871368408203,84.1275634765625,41.07692337036133,7.909494400024414
5,79.72344207763672,32.00551223754883,7.418635368347168,80.63082885742188,33.34968185424805,7.514925003051758
6,76.04199981689453,24.645050048828125,7.200876235961914,76.65721893310547,26.51804542541504,7.012049674987793
7,72.35591125488281,19.02497100830078,6.514116287231445,72.84880065917969,21.01200294494629,6.6653828620910645
8,68.63262939453125,14.63542652130127,6.346934795379639,69.26695251464844,16.620298385620117,6.805521488189697
9,64.92314910888672,11.591475486755371,6.399477958679199,65.57765197753906,13.20313835144043,6.732483386993408
10,61.27359390258789,9.491100311279297,6.088949680328369,62.0074348449707,12.309078216552734,6.537631511688232
11,57.55821228027344,8.45339298248291,5.965960502624512,58.35340118408203,9.524158477783203,6.166885852813721
12,53.95420455932617,7.733110427856445,6.088706016540527,54.829795837402344,8.92221450805664,6.297066688537598
13,50.42327880859375,7.474433422088623,6.0589919090271,51.48118209838867,7.948600769042969,6.1699700355529785
14,47.07329559326172,7.296555042266846,5.8731608390808105,47.410030364990234,7.640529155731201,6.035791873931885
15,43.53479766845703,6.978757381439209,5.933610439300537,44.017459869384766,7.335272789001465,5.881248950958252
16,40.25960159301758,7.019863128662109,5.868329048156738,41.275901794433594,7.151729106903076,5.79674768447876
17,37.17123794555664,6.736532688140869,5.595342636108398,37.85161590576172,7.302079677581787,5.897356986999512
18,33.94451904296875,6.665801048278809,5.652672290802002,34.690773010253906,7.059842109680176,5.674254894256592
19,31.07529067993164,6.587677001953125,5.553521633148193,32.295284271240234,7.272833347320557,5.625740051269531
20,28.304683685302734,7.12174654006958,5.7694993019104,29.793333053588867,7.135586261749268,5.604603290557861
21,25.300701141357422,6.6301069259643555,5.375997543334961,27.69462013244629,7.615457534790039,5.567427158355713
22,22.90329933166504,6.575672626495361,5.325804710388184,24.744632720947266,7.024434566497803,5.525496959686279
23,20.40587615966797,6.203877925872803,5.3976054191589355,22.522785186767578,6.799545764923096,5.447693347930908
24,18.01708984375,6.029517650604248,5.171770095825195,20.691299438476562,7.020702362060547,5.337014198303223
25,16.40750503540039,5.919915676116943,5.4488935470581055,19.221721649169922,6.52619743347168,5.388321399688721
26,14.795063018798828,5.810696125030518,5.194762229919434,17.327116012573242,6.151922225952148,5.445916652679443
27,13.473118782043457,5.850800037384033,5.168549537658691,15.705952644348145,6.090012073516846,5.321391582489014
28,12.460333824157715,5.741672039031982,5.114199638366699,14.354938507080078,5.916946887969971,5.298672199249268
29,11.634136199951172,5.650814533233643,4.974905014038086,13.021791458129883,5.993640899658203,5.334117889404297
30,10.607454299926758,5.631272792816162,5.112174987792969,12.179847717285156,5.85540246963501,5.244844436645508
31,9.964088439941406,5.571813583374023,4.924249649047852,11.385810852050781,5.80582332611084,5.210963249206543
