,1000,1000,1000,1000,1000,1000,1000,1000
,7,7,7,7,7,7,7,7
,"(10, 10, 10, 10)","(10, 10, 10, 10)","(10, 10, 10, 10)","(10, 10, 10, 10)","(10, 10, 10, 10, 10, 10)","(10, 10, 10, 10, 10, 10)","(10, 10, 10, 10, 10, 10)","(10, 10, 10, 10, 10, 10)"
,leaky_relu,leaky_relu,leaky_relu,leaky_relu,leaky_relu,leaky_relu,leaky_relu,leaky_relu
,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2
,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,1,2,3,4,5,6,7,8
0,0.4892995059490204,0.2429932802915573,0.4738132357597351,0.26450592279434204,0.5378254652023315,0.2965391278266907,0.5443882346153259,0.3146195411682129
1,0.03710870072245598,0.020168911665678024,0.0475563183426857,0.02675444446504116,0.038091763854026794,0.02578980289399624,0.0398273766040802,0.027347249910235405
2,0.024454167112708092,0.016848979517817497,0.027521628886461258,0.01875508576631546,0.022120878100395203,0.018507936969399452,0.021694401279091835,0.022110266610980034
3,0.020642831921577454,0.014193095266819,0.022248372435569763,0.01634545810520649,0.017703063786029816,0.01647847518324852,0.016660284250974655,0.019242413341999054
4,0.018575141206383705,0.012674277648329735,0.020379064604640007,0.015165690332651138,0.01586567796766758,0.013952217996120453,0.014524237252771854,0.018824327737092972
5,0.017719710245728493,0.011852632276713848,0.017045170068740845,0.01337282545864582,0.014447716064751148,0.013553900644183159,0.013019814155995846,0.016922369599342346
6,0.016512064263224602,0.011035854928195477,0.015586469322443008,0.012952794320881367,0.01368721853941679,0.013702387921512127,0.012008441612124443,0.017335325479507446
7,0.015315265394747257,0.011289943009614944,0.015475636348128319,0.012450654059648514,0.012946955859661102,0.012236078269779682,0.011957584880292416,0.017024314031004906
8,0.014901593327522278,0.010489800944924355,0.015394434332847595,0.012436904013156891,0.012346058152616024,0.011660626158118248,0.01114888396114111,0.014855350367724895
9,0.014605027623474598,0.0099195446819067,0.01464680302888155,0.011994903907179832,0.011788585223257542,0.011183274909853935,0.010852747596800327,0.015064622275531292
10,0.013820511288940907,0.009737133979797363,0.014065445400774479,0.011539336293935776,0.011362663470208645,0.01078860554844141,0.010093020275235176,0.014053895138204098
11,0.01355278491973877,0.009279794991016388,0.014296374283730984,0.010892519727349281,0.011126276105642319,0.010041175410151482,0.009938962757587433,0.0140059944242239
12,0.012980569154024124,0.00941092986613512,0.01294003427028656,0.010918192565441132,0.011053124442696571,0.010647894814610481,0.010023788549005985,0.013885226100683212
13,0.012383938767015934,0.008829102851450443,0.013373499736189842,0.010887237265706062,0.010454283095896244,0.009715396910905838,0.00981698278337717,0.013385976664721966
14,0.01179770939052105,0.008667816407978535,0.012626154348254204,0.010179895907640457,0.01014277059584856,0.009911260567605495,0.009835069999098778,0.013693423010408878
15,0.011545795015990734,0.008677193894982338,0.012702133506536484,0.009692629799246788,0.01035257987678051,0.009524282068014145,0.009343714453279972,0.01323383767157793
16,0.010774288326501846,0.00887297373265028,0.01209568977355957,0.010268252342939377,0.010107575915753841,0.009968720376491547,0.008826326578855515,0.012173352763056755
17,0.01099348347634077,0.008288067765533924,0.011780338361859322,0.010218079201877117,0.009699821472167969,0.009626707062125206,0.008992479182779789,0.012266791425645351
18,0.01116962917149067,0.008347762748599052,0.011591087095439434,0.009597964584827423,0.009308346547186375,0.0088576665148139,0.008709382265806198,0.012367799878120422
19,0.011176194064319134,0.007917053066194057,0.012656805105507374,0.01042466051876545,0.00920823309570551,0.008864445611834526,0.0086206728592515,0.011858729645609856
20,0.010630879551172256,0.007922973483800888,0.011905533261597157,0.009186781942844391,0.009174867533147335,0.008868896402418613,0.008841070346534252,0.011781453154981136
21,0.01040668599307537,0.008289496414363384,0.01170385628938675,0.00974142923951149,0.008893894031643867,0.009018614888191223,0.008312330581247807,0.011830014176666737
22,0.010105174034833908,0.008313021622598171,0.011200939305126667,0.009535860270261765,0.008945208974182606,0.00830986350774765,0.008456382900476456,0.011272713541984558
