,1000,1000,1000,1000
,7,7,7,7
,"(100, 50, 25, 10)","(100, 50, 25, 10)","(100, 50, 25, 10)","(100, 50, 25, 10)"
,leaky_relu,leaky_relu,leaky_relu,leaky_relu
,0.05,0.1,0.05,0.1
,0.1,0.1,0.1,0.1
,1,2,3,4
0,0.8173000812530518,0.4542388916015625,0.8511950373649597,0.4391283392906189
1,0.11084863543510437,0.03761528059840202,0.12778297066688538,0.0412612222135067
2,0.05441170930862427,0.02127792499959469,0.06335535645484924,0.02316865883767605
3,0.03484338894486427,0.016522157937288284,0.04199613258242607,0.01779095083475113
4,0.02676931954920292,0.013772189617156982,0.03188495337963104,0.01532959844917059
5,0.021947860717773438,0.012646019458770752,0.027074694633483887,0.01344927866011858
6,0.01882896199822426,0.012371019460260868,0.02323163114488125,0.01274567935615778
7,0.017021307721734047,0.01187719963490963,0.020888470113277435,0.011737529188394547
8,0.01679057814180851,0.011007560417056084,0.019671451300382614,0.011879117228090763
9,0.015501792542636395,0.010761827230453491,0.018905427306890488,0.011162829585373402
10,0.014500044286251068,0.010593106970191002,0.017191659659147263,0.010899246670305729
11,0.014133613556623459,0.010500207543373108,0.0162286926060915,0.010340031236410141
12,0.013309226371347904,0.009811541996896267,0.015778198838233948,0.009959451854228973
13,0.013006188906729221,0.0098400404676795,0.015204491093754768,0.010304303839802742
14,0.013350682333111763,0.009434282779693604,0.014718219637870789,0.009933522902429104
15,0.012426283210515976,0.009013116359710693,0.014567898586392403,0.009568160399794579
16,0.011648689396679401,0.008966492488980293,0.013971395790576935,0.009755018167197704
17,0.011391214095056057,0.009017807431519032,0.013510942459106445,0.009117581881582737
18,0.011513800360262394,0.009035040624439716,0.013180349953472614,0.009410955011844635
19,0.011736328713595867,0.009034989401698112,0.012697598896920681,0.008896124549210072
20,0.01113090943545103,0.008669988252222538,0.012460343539714813,0.009509843774139881
21,0.01097052451223135,0.008739461190998554,0.012110725976526737,0.008737271651625633
22,0.010709850117564201,0.008899655193090439,0.012127193622291088,0.008604899980127811
23,0.01072095986455679,0.008577837608754635,0.012355750426650047,0.008622327819466591
24,0.010477825999259949,0.008300170302391052,0.011757299304008484,0.008658047765493393
25,0.010018584318459034,0.008378609083592892,0.012090571224689484,0.008570549078285694
26,0.010436325334012508,0.008186819031834602,0.011704525910317898,0.008536716923117638
27,0.010319262742996216,0.008103040978312492,0.011745454743504524,0.008115815930068493
28,0.009899927303195,0.007985107600688934,0.011330791749060154,0.008223126642405987
29,0.009906147606670856,0.007968422025442123,0.011510898359119892,0.007906143553555012
30,0.009755798615515232,0.007942168042063713,0.011285598389804363,0.008059971034526825
31,0.009800827130675316,0.007459631655365229,0.01091889850795269,0.008143795654177666
32,0.009544678963720798,0.008049807511270046,0.011094838380813599,0.008004861883819103
33,0.009358111768960953,0.007885975763201714,0.011150574311614037,0.008436283096671104
34,0.009527369402348995,0.007992717437446117,0.01070816908031702,0.008049204014241695
35,0.009856998920440674,0.007717050611972809,0.010875530540943146,0.007495987694710493
36,0.009158112108707428,0.007323574274778366,0.010338825173676014,0.007814559154212475
37,0.009345191530883312,0.007609302178025246,0.01100651640444994,0.008057639002799988
38,0.008759412914514542,0.007417500484734774,0.010709988884627819,0.007542149629443884
39,0.008981502614915371,0.007430387195199728,0.010454953648149967,0.00767714437097311
40,0.009164857678115368,0.007804628927260637,0.009988117963075638,0.00769478315487504
41,0.008965504355728626,0.007669831160455942,0.010350235737860203,0.007629761006683111
42,0.008809918537735939,0.007468085736036301,0.010343912988901138,0.007386853452771902
43,0.009044509381055832,0.007302122190594673,0.009503791108727455,0.007630587089806795
44,0.00863258820027113,0.007372458931058645,0.010041412897408009,0.0073644062504172325
45,0.009086467325687408,0.0072714900597929955,0.00994069967418909,0.0073028504848480225
46,0.009158103726804256,0.007182418368756771,0.010122636333107948,0.007394207175821066
47,0.008940523490309715,0.007402252871543169,0.009978866204619408,0.007530342787504196
48,0.00858300644904375,0.007169061806052923,0.009748359210789204,0.007312896195799112
49,0.008329267613589764,0.007277651224285364,0.009506837464869022,0.006974130868911743
50,0.008330726996064186,0.007051270920783281,0.009456967003643513,0.006917445454746485
51,0.008255712687969208,0.007221158593893051,0.009357495233416557,0.007095877546817064
52,0.008354511111974716,0.006863623857498169,0.009376066736876965,0.007252510171383619
53,0.008337988518178463,0.006842328235507011,0.009136880747973919,0.007035516202449799
54,0.008508755825459957,0.007046311628073454,0.009462461806833744,0.007029596250504255
55,0.008187391795217991,0.007175980601459742,0.009161490015685558,0.0074324412271380424
56,0.008101828396320343,0.0069117555394768715,0.008975690230727196,0.006946082692593336
57,0.008204374462366104,0.006958836689591408,0.008930200710892677,0.006805648095905781
58,0.00832187570631504,0.007032004650682211,0.00913630798459053,0.0067899953573942184
59,0.007985023781657219,0.006808425299823284,0.008653429336845875,0.006819350179284811
60,0.008033917285501957,0.006467183120548725,0.008810206316411495,0.006942788138985634
61,0.00809601042419672,0.006666969042271376,0.008889644406735897,0.006872636266052723
62,0.007915795780718327,0.006636731326580048,0.008812382817268372,0.006647741887718439
63,0.008052504621446133,0.0067583234049379826,0.009021270088851452,0.006746599450707436
64,0.008084090426564217,0.006813511252403259,0.00908629409968853,0.006940400693565607
65,0.007756468839943409,0.006579814478754997,0.008363655768334866,0.006745409220457077
66,0.007837163284420967,0.006516586057841778,0.008736269548535347,0.006697425618767738
67,0.007846883498132229,0.006840618792921305,0.00858045183122158,0.006795684341341257
68,0.00772974593564868,0.006868518423289061,0.008630814030766487,0.006600517313927412
69,0.007896989583969116,0.006600072141736746,0.008670100010931492,0.0066560846753418446
70,0.008040772750973701,0.0065333726815879345,0.00851951539516449,0.00668844161555171
71,0.007814900018274784,0.006540930829942226,0.008672671392560005,0.006700097117573023
